Mb	R2
10.849522	0.00126388
10.84954	0.000864129
10.849579	0.000426965
10.849597	0.000841416
10.849635	0.00565657
10.849689	0.000402576
10.84969	0.00121951
10.849691	0.00205255
10.849692	0.00806244
10.849693	0.000402576
10.84984	0.0204731
10.849846	0.00676617
10.849847	0.000389756
10.849855	0.000386048
10.849952	0.000783121
10.850024	0.00082213
10.850083	0.00085794
10.850085	0.0220886
10.850086	0.0085213
10.85033	0.00167025
10.850618	0.00252765
10.850632	0.00124719
10.850643	0.000412116
10.850689	0.000412116
10.850802	0.000250753
10.850809	0.00313679
10.85081	0.00175051
10.850818	0.000431632
10.850938	0.0017341
10.850939	0.00285449
10.850944	0.0333231
10.85095	0.00113576
10.850998	0.00052573
10.851053	0.0194588
10.851083	0.011976
10.85123	0.000565611
10.851274	0.000538721
10.851316	0.00107095
10.851377	0.00409207
10.851416	7.77267e-05
10.851434	0.000549948
10.851466	0.00367568
10.851552	0.00433084
10.851638	0.0122563
10.851731	0.000835422
10.851756	0.000412116
10.85179	0.000412116
10.851896	0.000412116
10.851938	0.000412116
10.851948	0.0458696
10.851961	0.000412116
10.852063	0.0070539
10.852139	0.00041971
10.852209	0.000403045
10.8523	0.00162765
10.852332	6.87994e-05
10.852357	0.000919775
10.852378	0.00456184
10.852396	0.011552
10.852404	0.0144628
10.852445	0.000435414
10.852477	0.000188852
10.852591	0.000412116
10.852653	0.00124719
10.85276	0.000412116
10.852774	0.00209705
10.852822	0.000412116
10.85287	0.00124719
10.852916	0.00298954
10.853004	0.0336134
10.853093	0.0120012
10.853124	0.0347859
10.853145	0.00149228
10.853146	0.00347953
10.853147	0.000989696
10.853189	0.00905236
10.853278	0.00229778
10.853687	0.00141093
10.853716	0.00345066
10.853719	0.000662628
10.853793	0.000653595
10.853796	0.0129644
10.853859	0.00649351
10.853893	0.0173333
10.853972	0.000420498
10.854022	0.00133224
10.854023	0.000461021
10.854101	0.00170122
10.854159	0.00167025
10.854191	0.0898514
10.854211	0.0125453
10.854272	0.0114766
10.854298	0.00384271
10.854324	0.00384271
10.854352	0.00384271
10.854397	0.000835422
10.854438	0.0274286
10.854446	0.0144262
10.854497	0.00124719
10.854609	0.00041971
10.854612	0.000843117
10.854644	0.0828283
10.854659	0.0336134
10.854709	0.000412116
10.854785	0.035545
10.85481	0.000827832
10.854853	0.00544533
10.854871	0.000396825
10.854995	0.00112774
10.855011	0.0012944
10.855016	0.000427543
10.855041	0.000850873
10.855056	0.00738916
10.85506	0.0012087
10.855099	0.000407944
10.8551	0.00290647
10.855175	0.000419537
10.855315	0.0511423
10.85544	0.000841416
10.855668	0.00257472
10.855754	0.000827832
10.855755	1.98133e-07
10.855797	0.0347738
10.855818	0.0232306
10.855919	0.000892061
10.855934	0.00085003
10.855967	0.00599307
10.856026	0.00700749
10.856171	0.000790123
10.856244	0.001523
10.856379	0.00122161
10.85638	0.00122161
10.856422	0.00221729
10.856432	0.00047081
10.856487	0.0365806
10.856568	0.00743055
10.856604	0.00108171
10.856683	0.000425681
10.856684	0.000425681
10.856742	0.000412116
10.85681	0.0351474
10.856812	0.0225294
10.857047	0.000827832
10.857077	0.000412116
10.85708	0.0141473
10.857112	0.0273761
10.857176	0.000412116
10.857477	0.000412116
10.857482	0.000412116
10.857494	0.00519379
10.857497	0.000412116
10.8575	0.000827832
10.857514	0.0347738
10.857589	0.000412116
10.857632	0.003432
10.857654	0.0223028
10.857875	0.000412116
10.857877	0.000827832
10.858033	0.000412116
10.858107	0.000412116
10.85814	0.0225294
10.858144	0.000139458
10.85819	0.00544533
10.858242	0.000827832
10.85843	0.0239258
10.858456	0.000415887
10.858527	0.000427515
10.85853	0.000427515
10.858595	0.000415887
10.858807	0.0338154
10.85884	0.00820903
10.858859	0.11262
10.858892	0.000918919
10.859102	0.0034965
10.859359	0.010559
10.859392	0.00997151
10.859405	0.000618362
10.859512	0.00113576
10.859532	0.00104657
10.85955	0.00128359
10.859593	0.000179957
10.859613	0.00593368
10.859665	0.00041079
10.859667	0.0512232
10.859682	0.000391832
10.859738	0.000404187
10.859774	0.00664452
10.859863	0.000827832
10.859906	0.000412116
10.860056	0.000412116
10.860154	0.0480549
10.860176	0.000467047
10.860324	0.00344531
10.860384	0.00288892
10.860429	0.0026076
10.860434	0.000500738
10.860482	0.000538808
10.860623	0.0898514
10.860709	0.00167025
10.860768	0.0898514
10.86079	0.000827832
10.860806	0.00658241
10.86084	0.000412116
10.860889	0.00124719
10.860926	0.000412116
10.860944	0.000412116
10.860966	0.00146488
10.861077	0.0228489
10.861091	0.00792415
10.861195	0.00789084
10.861253	0.00736302
10.861266	0.0574866
10.861381	0.00504131
10.861408	0.000860215
10.861414	0.00501281
10.86147	0.0229137
10.861495	0.00606796
10.861515	0.000834981
10.861521	0.00259989
10.861541	0.000779879
10.861658	0.00446568
10.861716	0.000412116
10.861723	0.00752979
10.861725	0.0458696
10.861805	0.000412116
10.861923	0.00255102
10.861965	0.000412116
10.862053	0.000866852
10.862065	0.00634004
10.862084	0.0273131
10.862236	0.000412116
10.862269	0.00752979
10.862423	0.000827832
10.862493	0.0405288
10.862519	0.0405288
10.862537	0.000412116
10.862539	0.000827832
10.862541	0.013608
10.862573	0.00325695
10.862646	0.00124719
10.862759	0.00296209
10.862871	0.00524246
10.862979	0.00603015
10.863004	0.0125905
10.863027	0.00130252
10.863054	0.00048167
10.863169	0.00046075
10.863195	0.00556374
10.863197	0.000438766
10.863218	0.000405138
10.863352	0.000423585
10.863413	0.00041971
10.863493	0.00171703
10.863575	0.000481203
10.863595	0.000491944
10.863637	0.177815
10.86369	0.00059979
10.863691	0.00059979
10.863741	0.00817674
10.863887	0.000443695
10.863918	0.00145443
10.863952	0.000901442
10.863965	0.000866852
10.864083	0.00658241
10.864256	0.00752979
10.86426	0.000412116
10.864269	0.000412116
10.864562	0.000412116
10.864576	0.00658241
10.864686	0.000412116
10.864781	0.00801015
10.864785	0.000412116
10.864919	0.00209705
10.864929	0.00565242
10.864939	0.000412116
10.864958	0.00752979
10.864985	0.000412116
10.864992	0.000412116
10.865028	0.000412116
10.865121	0.00519379
10.865166	0.000412116
10.865202	0.000412116
10.865212	0.00124719
10.86527	0.00168563
10.865284	0.00168563
10.865335	0.000412116
10.865391	0.000827832
10.865416	0.00209705
10.865762	0.00108225
10.865785	0.00629044
10.86587	0.000843117
10.865936	0.000835422
10.865937	0.000415887
10.86595	0.00174932
10.866069	0.000412116
10.866106	0.000412116
10.866163	0.000412116
10.866166	0.00124719
10.866183	0.000412116
10.866272	0.000827832
10.8664	0.000412116
10.866578	0.000412116
10.866644	0.00124719
10.866758	0.000412116
10.866981	0.0458696
10.867028	0.000412116
10.867093	0.000827832
10.867194	0.000827832
10.867209	0.000827832
10.867232	0.000412116
10.867346	0.000827832
10.867367	0.000412116
10.867384	0.000412116
10.867404	0.00296209
10.86741	0.000412116
10.867445	0.000412116
10.867497	0.00565242
10.867499	0.000827832
10.867573	0.00296209
10.867623	0.0898514
10.867717	0.00168563
10.867726	0.000827832
10.867736	0.00167025
10.867782	0.000412116
10.867785	0.00189573
10.867819	0.000827832
10.86782	0.000827832
10.867835	0.000412116
10.867989	0.000412116
10.868193	0.000412116
10.868313	0.083168
10.868394	0.00167025
10.868548	0.000827832
10.868559	0.00168563
10.868714	0.000827832
10.868722	0.000412116
10.868869	0.000412116
10.868928	0.0239258
10.868941	0.00168563
10.869075	0.000827832
10.869288	0.000412116
10.869316	0.0070539
10.869343	0.000412116
10.86936	0.000827832
10.869377	0.000827832
10.86938	0.00167025
10.869389	0.000412116
10.869395	0.00606622
10.869478	0.000412116
10.869483	0.00124719
10.869489	0.0290284
10.869523	0.000412116
10.869571	0.000412116
10.869584	0.000412116
10.86967	0.000412116
10.869682	0.000412116
10.869772	0.00168563
10.869774	0.00168563
10.869828	0.00428899
10.869872	0.000412116
10.869901	0.000412116
10.869925	0.000412116
10.870037	0.00167025
10.870058	0.000412116
10.870109	0.00658241
10.870147	0.00565242
10.870187	0.00997755
10.870228	0.000415887
10.87027	0.000827832
10.870295	0.000412116
10.870583	0.00279218
10.870894	0.000827832
10.870901	0.00167025
10.871104	0.000412116
10.871247	0.000412116
10.871264	0.00209705
10.871276	0.000412116
10.871365	0.00141207
10.871383	0.0274806
10.871403	0.000412116
10.871458	0.000412116
10.871599	0.000827832
10.871676	0.000827832
10.871712	0.000412116
10.871827	0.000827832
10.871923	0.00208313
10.871936	0.000412116
10.871961	0.000827832
10.871993	0.000827832
10.872229	0.00296209
10.872371	0.00340042
10.872386	0.00209705
10.872422	0.00712061
10.872452	0.000412116
10.872486	0.000412116
10.872534	0.000412116
10.872577	0.000412116
10.872688	0.000827832
10.873051	0.00658241
10.873275	0.000412116
10.873346	0.040636
10.873668	0.000407944
10.873669	0.000404187
10.873685	0.000396825
10.874474	0.000827832
10.874589	0.00164697
10.874598	0.000412116
10.874682	0.00624654
10.87479	0.00168563
10.874901	0.00209705
10.874987	0.0021164
10.875049	0.000412116
10.875095	0.000412116
10.875114	0.000412116
10.875157	0.000412116
10.87529	0.000412116
10.875364	0.000827832
10.875404	0.000412116
10.875431	0.000412116
10.875571	0.000412116
10.875605	0.000203677
10.875678	0.00565242
10.87569	0.00718827
10.875954	0.000415887
10.876069	0.000412116
10.876153	0.0255195
10.876184	0.00209705
10.876213	0.00519379
10.876297	0.0737426
10.876327	0.0137408
10.876477	0.00124719
10.876491	0.00124719
10.876729	0.000412116
10.876784	0.000412116
10.876948	0.00124719
10.876989	0.000412116
10.87713	0.000412116
10.877564	0.000412116
10.877584	0.000827832
10.877585	0.000827832
10.877599	0.00611527
10.877672	0.000412116
10.87775	0.000412116
10.877782	0.00801015
10.877851	0.00384271
10.877876	1.98133e-07
10.877963	0.000827832
10.877996	0.000412116
10.878015	0.00171703
10.878022	0.0378772
10.878023	0.0378247
10.878026	8.75208e-05
10.878035	0.000471846
10.878094	0.0598291
10.87817	0.000415887
10.87823	0.000827832
10.878291	0.000412116
10.878365	0.0125453
10.878414	0.000827832
10.878454	0.00124719
10.878458	0.000412116
10.878467	0.00752979
10.878591	0.000412116
10.878627	0.000412116
10.878684	0.00524246
10.878698	0.000412116
10.87873	0.0186627
10.878781	0.0180779
10.878824	0.00255102
10.87889	0.00752979
10.878964	0.0458696
10.879141	0.000890892
10.879185	0.00326577
10.879191	0.000910539
10.87921	0.000414981
10.879338	0.000415887
10.879645	0.003432
10.879648	0.000827832
10.879768	0.000203677
10.879802	0.0239258
10.879822	0.000412116
10.879823	0.000412116
10.879829	0.000412116
10.879836	0.000412116
10.879853	0.00752979
10.879858	0.00167025
10.879979	0.000827832
10.879997	0.0380828
10.880074	0.00524246
10.880133	0.000415887
10.880173	0.000423585
10.880215	0.000892481
10.880247	0.000457666
10.880252	0.00178113
10.880302	0.000451009
10.880303	0.000451009
10.880334	0.00094655
10.880576	0.000427968
10.880793	0.00124719
10.880812	0.000412116
10.880921	0.0255195
10.881105	0.0216799
10.881129	0.000412116
10.881153	0.0458696
10.881204	0.00296209
10.881222	0.000827832
10.881253	0.000412116
10.881257	0.000827832
10.88129	0.000412116
10.881308	0.00752979
10.881336	0.000412116
10.881367	0.00752979
10.88137	0.000412116
10.8815	0.000415887
10.881506	0.003432
10.88158	0.00041971
10.881601	0.00125865
10.881603	0.00524246
10.881618	0.00125865
10.881624	0.00125865
10.881649	0.000415887
10.881667	0.000412116
10.881718	0.00124719
10.881722	0.000412116
10.881765	0.000412116
10.88177	0.000412116
10.881804	0.0829989
10.88186	0.000203677
10.881877	0.000412116
10.881914	0.0255195
10.881941	0.000412116
10.882009	1.98133e-07
10.882047	0.00320577
10.882062	0.000386048
10.882069	0.00196632
10.882093	0.00534188
10.882094	0.00171703
10.882108	0.00718827
10.88212	0.020454
10.882198	0.00519379
10.8822	0.00124719
10.882217	0.0188492
10.882289	0.00041971
10.882316	0.000827202
10.882332	0.000427515
10.882417	0.00041971
10.882555	2.33276e-05
10.882662	0.00209705
10.882669	0.000827832
10.882727	0.00752979
10.882753	0.00255102
10.882771	0.003432
10.882797	0.00209705
10.882801	0.00752979
10.882805	0.00340042
10.882847	1.98133e-07
10.882857	0.000412116
10.883156	0.000412116
10.883196	1.98133e-07
10.883274	1.98133e-07
10.883318	0.00168563
10.88332	0.00209705
10.883322	0.00209705
10.883487	0.00384271
10.883633	0.0278075
10.883634	0.000492297
10.883653	0.000551458
10.8838	0.00090009
10.883819	0.00168563
10.883846	0.000827832
10.883861	0.00519379
10.883875	0.000215853
10.883939	0.0163473
10.88394	0.000481506
10.884	0.0047619
10.884043	0.00712061
10.884072	0.00296209
10.884178	0.0829989
10.884222	0.00124719
10.884223	0.00124719
10.884244	0.00039322
10.884246	0.0178219
10.884419	0.000414981
10.884456	0.000851358
10.884457	0.00129681
10.884492	0.00483138
10.884552	0.000419243
10.884557	0.000842637
10.884685	0.00186981
10.884716	0.000493681
10.884836	0.000508751
10.884879	0.000487036
10.884906	0.000492297
10.884936	0.0536805
10.884942	0.00111864
10.884951	0.000551458
10.884958	0.0240782
10.884971	0.025
10.884977	0.00251678
10.885	0.000526094
10.885003	0.000526094
10.885009	0.00206612
10.885014	0.000502008
10.885026	0.00467274
10.885028	0.000502008
10.885032	0.000975356
10.885059	0.0013104
10.885084	0.000407944
10.885091	0.000431499
10.885137	0.000203677
10.885192	0.00124719
10.885204	0.000203677
10.885256	0.0192536
10.88535	0.000412116
10.885478	0.000802139
10.885553	0.00204207
10.885568	0.000630318
10.885759	0.0644999
10.88576	0.000645038
10.885774	0.000686281
10.885799	0.000710732
10.885843	0.00219298
10.885892	0.000745712
10.885905	0.00154496
10.885957	0.00384939
10.885968	0.0215162
10.886085	0.000650618
10.886176	0.00103469
10.886209	0.000558722
10.886323	0.00254823
10.88637	0.000968703
10.886386	0.000877193
10.886403	0.00090568
10.886419	0.00173989
10.886436	1.80012e-06
10.886574	0.000448565
10.886584	0.00043554
10.886604	0.0070539
10.886671	0.0459749
10.886685	0.00296209
10.886818	0.0137741
10.88685	0.000407944
10.88694	0.00371689
10.887011	0.00551818
10.887032	0.00067714
10.887053	0.000705318
10.887261	0.000254726
10.887266	0.00146048
10.887324	0.01226
10.887338	0.000414747
10.887339	0.000833333
10.887342	0.00242816
10.887369	0.000438766
10.88738	0.000452465
10.887384	0.00296822
10.887404	0.000425681
10.887424	0.00351748
10.887495	0.000794614
10.887691	0.00256308
10.887696	0.000492297
10.887698	0.00147625
10.887769	0.00052642
10.887793	0.000564653
10.887812	0.001443
10.887826	0.00046075
10.887827	0.00045584
10.88785	0.000425681
10.887912	0.000850919
10.888035	0.00282615
10.888111	0.00142071
10.888125	0.00363108
10.888158	0.00043554
10.888163	0.0211528
10.888264	0.000901371
10.888314	0.0114539
10.888379	0.0419095
10.888383	0.000391832
10.888388	0.00226034
10.888497	0.000842871
10.888508	0.0034327
10.888536	0.000407944
10.888551	0.00127027
10.888559	0.00259875
10.888572	0.00346403
10.888629	0.0458696
10.888656	0.00296209
10.888907	0.0499951
10.888914	0.000827832
10.88902	0.000203677
10.889114	0.000412116
10.889133	0.000412116
10.889143	0.00124719
10.889178	0.000412116
10.889193	0.00124719
10.88921	7.03208e-05
10.889274	0.0458696
10.88931	0.00124719
10.889324	0.000412116
10.889379	0.00473934
10.889446	0.000412116
10.889463	0.000412116
10.889471	0.000412116
10.889511	0.00124719
10.889518	0.000412116
10.889575	0.00252765
10.88961	0.0163591
10.889616	0.00252765
10.889619	0.000827832
10.88962	0.0017109
10.889621	0.000412116
10.889636	0.000412116
10.889724	0.000412116
10.889827	0.0458696
10.889856	0.000827832
10.889894	0.00124719
10.889938	0.0380828
10.890092	0.000835422
10.890104	0.000415887
10.890361	1.11165e-05
10.890363	0.000843117
10.890372	0.00257472
10.890377	0.00234072
10.89057	0.000386997
10.890579	0.00322247
10.890601	0.00232693
10.89065	0.000646465
10.890676	0.00375367
10.890717	0.0017341
10.890728	0.000585352
10.890819	0.0027382
10.891002	0.0530325
10.891014	0.00662805
10.891125	0.00124719
10.891143	0.00384271
10.891203	0.000412116
10.891228	0.00252765
10.891305	0.000827832
10.891336	0.00296209
10.891347	0.000412116
10.891469	0.000412116
10.89158	0.000412116
10.891648	0.000412116
10.891716	0.000827832
10.891737	0.000827832
10.891816	0.000412116
10.891891	0.0163591
10.891906	0.00252765
10.891921	0.0163591
10.891922	0.000203677
10.891955	0.000412116
10.89205	0.000412116
10.892051	0.00535085
10.892052	0.000827832
10.89207	0.000827832
10.892127	0.00167025
10.89213	0.000412116
10.892166	0.0163591
10.892298	0.0163591
10.89245	0.000827832
10.892472	0.000412116
10.892615	0.000412116
10.892704	0.00519379
10.892808	0.000412116
10.892984	0.000391832
10.893058	0.00436967
10.893108	0.000887631
10.893151	0.00046075
10.893152	0.00046075
10.893157	0.00283763
10.893168	0.0019574
10.893183	0.000513054
10.893252	0.0310112
10.893271	0.0513032
10.893318	0.00296525
10.893363	0.000453081
10.89339	0.00529691
10.893518	0.000827832
10.893539	0.000412116
10.893568	0.000215853
10.893579	0.000412116
10.8936	0.00124719
10.893607	9.47867e-05
10.89365	0.0260609
10.893663	0.00209705
10.893709	0.000843117
10.893728	0.000412116
10.893735	0.00752979
10.893743	0.00296209
10.893744	0.00658241
10.893764	0.000827832
10.893957	0.00519379
10.894031	0.00296209
10.894123	0.000412116
10.894175	0.00752979
10.894177	0.00167025
10.894191	0.000827832
10.894211	0.00124719
10.894225	0.00296209
10.894278	0.000412116
10.894282	0.000412116
10.894383	0.000412116
10.894398	0.004329
10.894474	0.000827832
10.894499	0.000412116
10.894515	0.000412116
10.894516	0.000412116
10.894518	0.00167025
10.894769	0.000412116
10.894837	0.000412116
10.894927	0.000412116
10.895072	0.0174991
10.895178	9.47867e-05
10.895239	0.000412116
10.895261	0.000412116
10.895273	0.000104529
10.895448	0.00167025
10.89547	0.03612
10.895596	0.000412116
10.895614	0.000412116
10.895631	0.000412116
10.895646	0.00340042
10.895802	0.00209705
10.895825	0.000412116
10.895921	0.000412116
10.896033	0.000412116
10.896044	0.00296209
10.896108	0.000412116
10.896196	0.000412116
10.896238	0.000415887
10.89635	0.0380828
10.89638	0.000412116
10.896422	0.00898452
10.896429	0.00752979
10.896452	0.00252765
10.896525	9.47867e-05
10.896551	0.000412116
10.896586	0.000412116
10.89659	0.000412116
10.896591	0.000412116
10.896639	0.000827832
10.896669	0.00849504
10.896711	0.000412116
10.896763	0.000758534
10.896773	0.00039322
10.896778	0.000789889
10.896807	0.000412116
10.896812	0.000412116
10.896824	0.0380828
10.896831	0.000827832
10.896895	0.000453081
10.896989	0.000412116
10.896996	0.00296209
10.897107	0.000412116
10.89713	0.00849504
10.897178	0.000827832
10.89721	9.47867e-05
10.897304	0.00326716
10.897319	0.00416204
10.897325	0.000395517
